Alloy ID,Alloy ,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,W,C,Mg,Zn,Si,Re,N,Sc,Li,Sn,Be,Num_of_Elem,Density_calc,dHmix,dSmix,dGmix,Tm,n.Para,Atom.Size.Diff,Elect.Diff,VEC,Sythesis_Route,Hot-Cold_Working,Homogenization_Temp,Homogenization_Time,Annealing_Temp,Annealing_Time_(min),HPR,Microstructure_,Multiphase,IM_Structure,Microstructure,Phases,References
Alloy 0418, (CoCrCuFeNi)92Nb8,0,0.18699187,0.18699187,0.18699187,0.18699187,0.18699187,0,0,0,0.06504065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.371280937,-15.385344,14.62889906,388.1885457,1502.505232,1.688352315,3.893664566,0.109192058,8.496,AC,,,,,,,FCC + Im,Im,Laves,FCC + Im,Im,10.1016/j.jmst.2017.11.007
Alloy 0419, (CoCrCuFeNi)88Nb12,0,0.180327869,0.180327869,0.180327869,0.180327869,0.180327869,0,0,0,0.098360656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.383943652,-16.372224,14.8266012,398.0334057,1541.792376,1.643602409,4.588923987,0.115607169,8.344,AC,,,,,,,FCC + Im,Im,Laves,FCC + Im,Im,10.1016/j.jmst.2017.11.007
Alloy 0420, (CoCrCuFeNi)84Nb16,0,0.173553719,0.173553719,0.173553719,0.173553719,0.173553719,0,0,0,0.132231405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.396081499,-17.208576,14.89617139,408.1247331,1581.309134,1.60526595,5.120715665,0.12095,8.192,AC,,,,,,,Im + FCC,Im,Laves,FCC + Im,Im,10.1016/j.jmst.2017.11.007
Alloy 0421,Co28.2Cr5.92Mo0.62Mn0.50Si0.13N0.04C,0,0.776355217,0.161263961,0,0,0,0.013620267,0,0,0,0.016889131,0,0,0,0,0.027240534,0,0,0.003541269,0,0.001089621,0,0,0,0,7,8.416976063,-8.898629818,6.184287693,414.6795094,1554.212848,1.269963781,6.628898048,0.155123334,8.280032689,AC,HW,1200,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.jmbbm.2018.10.038
Alloy 0422,Co28.2Cr5.92Mo0.62Mn0.50Si0.13N0.04C,0,0.776355217,0.161263961,0,0,0,0.013620267,0,0,0,0.016889131,0,0,0,0,0.027240534,0,0,0.003541269,0,0.001089621,0,0,0,0,7,8.416976063,-8.898629818,6.184287693,414.6795094,1554.212848,1.269963781,6.628898048,0.155123334,8.280032689,AC,HW,,,1200,15,,FCC,S,,FCC,FCC_SS,10.1016/j.jmbbm.2018.10.038
Alloy 0426,Co–33Cr–9W–0.35N–0.01C,0,0.5764,0.33,0,0,0,0,0,0,0,0,0,0,0,0.09,0.0001,0,0,0,0,0.0035,0,0,0,0,5,9.54117187,-4.38133432,7.656429182,491.2377466,1851.343624,3.71257562,3.596367647,0.202048919,7.7255,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0427,Co–33Cr–9W–0.35N–0.06C,0,0.5759,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0.0035,0,0,0,0,5,9.538744927,-4.47743052,7.687645172,491.2513511,1851.613088,3.648169328,3.699123334,0.202645099,7.723,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0428,Co–33Cr–9W–0.35N–0.1C,0,0.5755,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.0035,0,0,0,0,5,9.536803051,-4.554247,7.709559926,491.2679363,1851.82885,3.597225136,3.779302323,0.203120386,7.721,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0429,Co–33Cr–9W–0.35N–0.25C,0,0.574,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0.0035,0,0,0,0,5,9.529518466,-4.84183,7.782229784,491.3480685,1852.639474,3.41676229,4.065808637,0.20488977,7.7135,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0430,Co–33Cr–9W–0.35N–0.31C,0,0.5734,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0031,0,0,0,0,0.0035,0,0,0,0,5,9.526603504,-4.95665152,7.808791533,491.3849106,1852.964395,3.349516104,4.174863091,0.205591884,7.7105,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0431,Co–33Cr–9W–0.35N–0.01C,0,0.5764,0.33,0,0,0,0,0,0,0,0,0,0,0,0.09,0.0001,0,0,0,0,0.0035,0,0,0,0,5,9.54117187,-4.38133432,7.656429182,491.2377466,1851.343624,3.71257562,3.596367647,0.202048919,7.7255,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0432,Co–33Cr–9W–0.35N–0.06C,0,0.5759,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0006,0,0,0,0,0.0035,0,0,0,0,5,9.538744927,-4.47743052,7.687645172,491.2513511,1851.613088,3.648169328,3.699123334,0.202645099,7.723,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0433,Co–33Cr–9W–0.35N–0.1C,0,0.5755,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.0035,0,0,0,0,5,9.536803051,-4.554247,7.709559926,491.2679363,1851.82885,3.597225136,3.779302323,0.203120386,7.721,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0434,Co–33Cr–9W–0.35N–0.25C,0,0.574,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0.0035,0,0,0,0,5,9.529518466,-4.84183,7.782229784,491.3480685,1852.639474,3.41676229,4.065808637,0.20488977,7.7135,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0435,Co–33Cr–9W–0.35N–0.31C,0,0.5734,0.33,0.09,0,0,0,0,0,0,0,0,0,0,0,0.0031,0,0,0,0,0.0035,0,0,0,0,5,9.526603504,-4.95665152,7.808791533,491.3849106,1852.964395,3.349516104,4.174863091,0.205591884,7.7105,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actbio.2015.12.011
Alloy 0437,MoNbTaTiZr,0,0,0,0,0,0,0,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,5,9.143995687,-1.76,13.38161053,620.862216,2391.448376,20.25944186,5.462505288,0.28168067,4.8,AC,,,,,,,BCC1 + BCC2,D,,BCC,BCC_SS,10.1016/j.msec.2016.12.057
Alloy 0442,Al40Cu15Cr15Fe15Si15,0.4,0,0.15,0.15,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,5,4.514533752,-15.87,12.51150515,280.5590422,1077.110574,1.064511161,8.027943668,0.128874939,5.55,AC,,,,,,,Im,Im,,Im,Im,10.1016/j.jmrt.2018.06.010
Alloy 0443,Al60Cu10Fe10Cr5Mn5Ni5Mg5,0.6,0,0.05,0.1,0.05,0.1,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,7,4.132065906,-7.91,11.35887596,218.7718581,836.1826485,1.593017946,6.79109952,0.141438149,4.95,AC,,,,,,,Im,Im,,Im,Im,10.1016/j.jmrt.2018.06.010
Alloy 0444,Al65Cu5Cr5Si15Mn5Ti5,0.65,0,0.05,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,6,6.427991268,-10.93333333,13.28429997,322.9759259,1243.616998,1.842913517,5.975627732,0.153899759,7.377777778,AC,,,,,,,Im,Im,,Im,Im,10.1016/j.jmrt.2018.06.010
Alloy 0445,Al80Mg14Zn2.7Cu2.7Si0.60,0.8,0,0,0,0,0.027,0,0,0,0,0,0,0,0,0,0,0.14,0.027,0.006,0,0,0,0,0,0,5,2.770112343,-1.47506,5.649761888,174.3252931,652.0539103,3.543707911,4.811561816,0.120148564,3.325,AC,,,,,,,FCC + Im,Im,Mg32(AlZn)49,FCC + Im,Im,10.1007/s11665-018-3720-0
Alloy 0446,Al85Mg10.5Zn2.025Cu2.025Si0.45,0.867568257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107170196,0.020668538,0.004593008,0,0,0,0,0,0,4,2.758612773,-1.096988712,4.559688538,175.5644454,654.0207819,3.853831803,4.151515189,0.103345495,3.25,AC,,,,,,,FCC + Im,Im,anon,FCC + Im,Im,10.1007/s11665-018-3720-0
Alloy 0447,Al90Mg7.1Zn1.35Cu1.35Si0.3,0.911392405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071898734,0.013670886,0.003037975,0,0,0,0,0,0,4,2.734147962,-0.769115999,3.466071806,176.7898542,655.9123169,4.186880402,3.487370173,0.086814558,3.161338661,AC,,,,,,,FCC + Im,Im,Mg32(AlZn)49,FCC + Im,Im,10.1007/s11665-018-3720-0
Alloy 0448,Al0.5NbTiVZr,0.111111111,0,0,0,0,0,0,0.222222222,0.222222222,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.07,-10.86,13.15,546.755116,2104.16,2.55,5.76,0.11,4.33,AC,,1200,1440,,,,BCC + Im,Im,C14 + Zr2Al ,BCC + Im,Im,10.1179/1743284715Y.0000000032
Alloy 0449,Al26.6Nb23.8Ti25.1V24.5,0.266,0,0,0,0,0,0,0.251,0.245,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5.417762038,-16.988272,11.51925398,429.5054051,1642.654,1.299051066,3.920845644,0.033543964,4.217,AC,,1200,1440,,,,BCC,S,,BCC,BCC_SS,10.4236/msa.2018.913074
Alloy 0451,AlLiMgZnSn,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0.2,0,5,3.89,-6.08,13.38,182.1381196,701.58,1.54,5.16,0.33,4.4,AC,,,,,,,Im,Im,Mg2Sn/Li2MgSn + Zn + Al + Sn,Im,Im,10.1007/s11837-014-1059-z
Alloy 0452,Al80Li5Mg5Zn5Sn5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0.05,0.05,0,5,3.05,-0.53,6.47,233.346485,875.5,10.68,3.36,0.17,3.35,AC,,,,,,,Im,Im,Al + Mg2Sn/Li2MgSn + Sn,Im,Im,10.1007/s11837-014-1059-z
Alloy 0453,Al80Li5Mg5Zn5Cu5,0.8,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0.05,0,0,5,2.91,-1.14,6.47,244.7080489,918.13,5.21,3.85,0.17,3.7,AC,,,,,,,Im,Im,Al + Al2Cu + AlCu3,Im,Im,10.1007/s11837-014-1059-z
Alloy 0461,Al0.7Co0.3CrFeNi,0.175,0.075,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.79,-11.4,12.8,363.907673,1398.59,1.88,5.54,0.12,7.2,PM,,1000,8,,,,BCC + FCC + Im,Im,B2,FCC + BCC + Im,Im,10.1016/j.matdes.2013.04.061
Alloy 0466,CrMnFeCoNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8,AC,HW,,,1400,480,,FCC,S,,FCC,FCC_SS,10.1016/j.mtla.2019.100485
Alloy 0467,CrMnFeCoNi,0,0.2,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.03,-4.16,13.38,467.623384,1801.2,5.79,0.92,0.14,8,AC,HW,,,950,480,,FCC,S,,FCC,FCC_SS,10.1016/j.mtla.2019.100485
Alloy 0468,AlCrFeMnNi,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.485415758,-12.48,13.38161053,339.8650041,1309.142564,1.696604393,5.827707431,0.136,6.8,AC,,,,,,,BCC,S,,BCC,BCC_SS,10.1016/j.msea.2017.02.072
Alloy 0469,AlCrFeMnNi,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.485415758,-12.48,13.38161053,339.8650041,1309.142564,1.696604393,5.827707431,0.136,6.8,AC,,,,400,240,,BCC + FCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2017.02.072
Alloy 0470,AlCrFeMnNi,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.485415758,-12.48,13.38161053,339.8650041,1309.142564,1.696604393,5.827707431,0.136,6.8,AC,,,,830,240,,BCC + FCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2017.02.072
Alloy 0471,AlCrFeMnNi,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.485415758,-12.48,13.38161053,339.8650041,1309.142564,1.696604393,5.827707431,0.136,6.8,AC,,,,1040,240,,BCC + FCC + Im,Im,B2,FCC + BCC + Im,Im,10.1016/j.msea.2017.02.072
Alloy 0472,AlCrFeMnNi,0.2,0,0.2,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.485415758,-12.48,13.38161053,339.8650041,1309.142564,1.696604393,5.827707431,0.136,6.8,AC,,,,1200,240,,BCC + FCC + Im,Im,B2,FCC + BCC + Im,Im,10.1016/j.msea.2017.02.072
Alloy 0473,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.33,-9.09,13.15,459.275785,1767.5,2.56,4.22,0.11,7.67,AC,,,,,,,FCC + BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2016.06.040
Alloy 0474,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.33,-9.09,13.15,459.275785,1767.5,2.56,4.22,0.11,7.67,AC,,,,650,30,,FCC + BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2016.06.040
Alloy 0475,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.33,-9.09,13.15,459.275785,1767.5,2.56,4.22,0.11,7.67,AC,,,,650,60,,FCC + BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2016.06.040
Alloy 0476,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.33,-9.09,13.15,459.275785,1767.5,2.56,4.22,0.11,7.67,AC,,,,650,120,,FCC + BCC + Im,Im,B2,FCC + BCC + Im,Im,10.1016/j.msea.2016.06.040
Alloy 0477,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.33,-9.09,13.15,459.275785,1767.5,2.56,4.22,0.11,7.67,AC,,,,650,240,,FCC + BCC + Im,Im,B2,FCC + BCC + Im,Im,10.1016/j.msea.2016.06.040
Alloy 0478,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.33,-9.09,13.15,459.275785,1767.5,2.56,4.22,0.11,7.67,AC,,,,650,480,,FCC + BCC + Im,Im,B2,FCC + BCC + Im,Im,10.1016/j.msea.2016.06.040
Alloy 0479,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.33,-9.09,13.15,459.275785,1767.5,2.56,4.22,0.11,7.67,AC,,,,,,,FCC + BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2018.05.054
Alloy 0480,Al0.5CoCrFeNi,0.111111111,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.33,-9.09,13.15,459.275785,1767.5,2.56,4.22,0.11,7.67,AC,CW,,,,,,FCC + BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2018.05.054
Alloy 0481,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,4.570331696,3.985354213,0.108064795,8.33,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1007/s11837-013-0756-3
Alloy 0482,Al8Co17Cr17Cu8Fe17Ni33,0.08,0.17,0.17,0.17,0.33,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.736324934,-5.1292,13.91569271,365.6751229,1411.433429,4.570331696,3.985354213,0.108064795,8.33,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1007/s11837-013-0756-3
Alloy 0483,Al0.5CoCrFeMnNi,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.600796932,-2.650887574,16.00634718,348.1272116,1354.62436,9.828678437,4.425912803,0.13887545,8.076923077,AC,CW,1200,360,1000,15,,FCC + BCC,D,,FCC + BCC,FCC_PLUS_BCC,10.1016/j.msea.2018.05.041
Alloy 0484,Al0.5CoCrFeMnNi,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.600796932,-2.650887574,16.00634718,348.1272116,1354.62436,9.828678437,4.425912803,0.13887545,8.076923077,AC,CW,1200,360,1100,10,,FCC + Im,Im,B2,FCC + Im,Im,10.1016/j.msea.2018.05.041
Alloy 0485,Al0.5CoCrFeMnNi,0.090909091,0.181818182,0.181818182,0.181818182,0.181818182,0,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.600796932,-2.650887574,16.00634718,348.1272116,1354.62436,9.828678437,4.425912803,0.13887545,8.076923077,AC,CW,1200,360,1200,5,,FCC,S,,FCC,FCC_SS,10.1016/j.msea.2018.05.041
Alloy 0486,CoCrFeNi,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8.17,-3.75,11.53,489.4027225,1871.75,5.75,1.03,0.1,8.25,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.3390/met9111172
Alloy 0487,CoCrFeNiV0.25,0,0.235294118,0.235294118,0.235294118,0.235294118,0,0,0,0.058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.039665753,-5.591695502,12.70837022,410.784214,1578.190609,4.207582807,1.335027542,0.103916389,8.058823529,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.3390/met9111172
Alloy 0488,CoCrFeNiV0.5,0,0.222222222,0.222222222,0.222222222,0.222222222,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.912837028,-7.012345679,13.14594406,413.5548991,1591.516091,3.495662829,1.757830503,0.108979554,7.888888889,AC,,,,,,,FCC + Im,Im,,FCC + Im,Im,10.3390/met9111172
Alloy 0489,CoCrFeNiV0.7,0,0.212765957,0.212765957,0.212765957,0.212765957,0,0,0,0.14893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.822778129,-7.913082843,13.30882902,415.8572534,1601.383539,3.152734132,1.980681889,0.111952101,7.765957447,AC,,,,,,,FCC + Im,Im,Sigma,FCC + Im,Im,10.3390/met9111172
Alloy 0490,CoCrFeNiV0.8,0,0.208333333,0.208333333,0.208333333,0.208333333,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.781040559,-8.298611111,13.35141737,417.0072112,1606.076589,3.023438281,2.069154559,0.113161635,7.708333333,AC,,,,,,,FCC + Im,Im,Sigma,FCC + Im,Im,10.3390/met9111172
Alloy 0491,CoCrFeNiV0.9,0,0.204081633,0.204081633,0.204081633,0.204081633,0,0,0,0.183673469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.74128875,-8.646397334,13.37453678,418.1491763,1610.619457,2.913877644,2.146135286,0.114216451,7.653061224,AC,,,,,,,FCC + Im,Im,Sigma,FCC + Im,Im,10.3390/met9111172
Alloy 0492,CoCrFeNiV,0,0.2,0.2,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.70338428,-8.96,13.38161053,419.2797342,1615.019241,2.819949262,2.213558747,0.115134704,7.6,AC,,,,,,,FCC + Im,Im,Sigma,FCC + Im,Im,10.3390/met9111172
Alloy 0493,(CoCrFeMnNi)99C1,0,0.198,0.198,0.198,0.198,0,0.198,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,6,7.98180378,-6.120576,13.71341705,386.541264,1490.811365,3.952232251,5.08415353,0.158232912,7.96,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1080/21663831.2019.1638844
Alloy 0494,(CoCrFeMnNi)99C1,0,0.198,0.198,0.198,0.198,0,0.198,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,6,7.98180378,-6.120576,13.71341705,386.541264,1490.811365,3.952232251,5.08415353,0.158232912,7.96,PM,,,,,,,FCC,S,,FCC,FCC_SS,10.1080/21663831.2019.1638844
Alloy 0495,(CoCrFeMnNi)99C1,0,0.198,0.198,0.198,0.198,0,0.198,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,6,7.98180378,-6.120576,13.71341705,386.541264,1490.811365,3.952232251,5.08415353,0.158232912,7.96,PM,,,,,,,FCC,S,,FCC,FCC_SS,10.1080/21663831.2019.1638844
Alloy 0496,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,0,0.1996,0.1996,0.1996,0.1996,0,0.1996,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,6,8.016986146,-4.55535104,13.47480184,386.5139567,1489.329417,5.213442537,3.704961557,0.142592305,7.992,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actamat.2018.10.050
Alloy 0497,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,0,0.1996,0.1996,0.1996,0.1996,0,0.1996,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,6,8.016986146,-4.55535104,13.47480184,386.5139567,1489.329417,5.213442537,3.704961557,0.142592305,7.992,AC,HW,1200,180,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actamat.2018.10.050
Alloy 0498,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,0,0.1996,0.1996,0.1996,0.1996,0,0.1996,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,6,8.016986146,-4.55535104,13.47480184,386.5139567,1489.329417,5.213442537,3.704961557,0.142592305,7.992,AC,HW,1200,180,900,3,,FCC,S,,FCC,FCC_SS,10.1016/j.actamat.2018.10.050
Alloy 0499,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.2,0,0.1996,0.1996,0.1996,0.1996,0,0.1996,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,6,8.016986146,-4.55535104,13.47480184,386.5139567,1489.329417,5.213442537,3.704961557,0.142592305,7.992,AC,HW,1200,180,900,3,CW,FCC,S,,FCC,FCC_SS,10.1016/j.actamat.2018.10.050
Alloy 0500,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,0,0.199002991,0.199002991,0.199002991,0.199002991,0,0.199002991,0,0,0,0,0,0,0,0,0.004985045,0,0,0,0,0,0,0,0,0,6,8.003874311,-5.142411887,13.57597572,386.5054827,1489.879845,4.65440165,4.272583477,0.148651873,7.980059821,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actamat.2018.10.050
Alloy 0501,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,0,0.199002991,0.199002991,0.199002991,0.199002991,0,0.199002991,0,0,0,0,0,0,0,0,0.004985045,0,0,0,0,0,0,0,0,0,6,8.003874311,-5.142411887,13.57597572,386.5054827,1489.879845,4.65440165,4.272583477,0.148651873,7.980059821,AC,HW,1200,180,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actamat.2018.10.050
Alloy 0502,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,0,0.199002991,0.199002991,0.199002991,0.199002991,0,0.199002991,0,0,0,0,0,0,0,0,0.004985045,0,0,0,0,0,0,0,0,0,6,8.003874311,-5.142411887,13.57597572,386.5054827,1489.879845,4.65440165,4.272583477,0.148651873,7.980059821,AC,HW,1200,180,900,3,CW,FCC,S,,FCC,FCC_SS,10.1016/j.actamat.2018.10.050
Alloy 0503,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.5,0,0.199002991,0.199002991,0.199002991,0.199002991,0,0.199002991,0,0,0,0,0,0,0,0,0.004985045,0,0,0,0,0,0,0,0,0,6,8.003874311,-5.142411887,13.57597572,386.5054827,1489.879845,4.65440165,4.272583477,0.148651873,7.980059821,AC,CW,,,900,3,,FCC + Im,Im,M23C6,FCC + Im,Im,10.1016/j.actamat.2018.10.050
Alloy 0504,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8,0,0.198409543,0.198409543,0.198409543,0.198409543,0,0.198409543,0,0,0,0,0,0,0,0,0.007952286,0,0,0,0,0,0,0,0,0,6,7.990822066,-5.72239944,13.66069023,386.5213578,1490.429972,4.210073056,4.769705563,0.154404701,7.968190855,AC,,,,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actamat.2018.10.050
Alloy 0505,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8,0,0.198409543,0.198409543,0.198409543,0.198409543,0,0.198409543,0,0,0,0,0,0,0,0,0.007952286,0,0,0,0,0,0,0,0,0,6,7.990822066,-5.72239944,13.66069023,386.5213578,1490.429972,4.210073056,4.769705563,0.154404701,7.968190855,AC,HW,1200,180,,,,FCC,S,,FCC,FCC_SS,10.1016/j.actamat.2018.10.050
Alloy 0506,Fe19.96Mn19.96Ni19.96Co19.96Cr19.96C0.8,0,0.198409543,0.198409543,0.198409543,0.198409543,0,0.198409543,0,0,0,0,0,0,0,0,0.007952286,0,0,0,0,0,0,0,0,0,6,7.990822066,-5.72239944,13.66069023,386.5213578,1490.429972,4.210073056,4.769705563,0.154404701,7.968190855,AC,HW,1200,180,900,3,CW,FCC + Im,Im,M23C6,FCC + Im,Im,10.1016/j.actamat.2018.10.050
